49762	1
525.287230	550.698641
626.335388	657.475982
653.359131	97.567250
697.372862	495.556150
786.783996	53.466724
808.451232	55.361866
922.522448	271.722814
1051.564196	397.151473
1090.586657	162.558455
1152.611680	154.036560
1170.622300	65.512033
1193.134508	48.854605
1197.646911	164.350804
1207.665879	167.586649
1251.678209	304.036606
1258.676573	111.828803
1282.148009	59.391759
1297.702820	42.501090
1317.803282	83.972380
1336.334167	50.036892
1371.086853	45.733215
1379.777697	2244.222160
1394.055113	39.122020
1412.782335	43.334703
1425.467760	32.490081
1535.878527	1572.981639
1535.878941	963.304000
1650.903063	404.539452
1650.905980	150.415465
1836.982493	236.464738
2099.114801	80.024303
2139.703292	163.971944
2198.186607	312.389807
2218.203325	47.074609
2242.729718	55.916553
2271.304646	63.307687
2284.198750	66.620209
2313.224624	288.825611
2384.261670	281.943124
2392.320947	142.131997
2422.322667	113.045544
2426.314232	178.743056
2457.288968	403.696292
2464.886123	187.588881
2484.299649	153.867508
2488.029197	122.032672
2519.103666	134.036713
2528.445694	500.076341
2540.664301	113.946959
2571.404454	70.410407
2587.912751	80.857273
2613.386855	437.988552
2629.962307	105.687247
2670.415531	259.801040
2714.735830	84.939260
2900.573400	124.755515
2942.568998	114.148180
2978.686914	73.911417
3045.068199	167.325042
3097.678221	249.503535
3226.787834	49.335598
3256.266843	158.152583
3368.839201	401.311700
3382.847004	940.741579
3442.817173	742.308621
3442.823081	1102.431794
3570.913887	702.711328
3585.583760	185.789677
3599.953667	399.995486
3655.972419	209.783160
3723.973360	169.161051
3738.002963	65.416187
3780.050870	110.829931
3780.319216	114.450436
3808.368917	187.119893
3821.981959	55.789947
3829.345075	74.661577
3845.047063	94.634822
3852.118662	372.452925
3867.102183	76.452340
3895.106308	170.542867
3915.032782	155.606122
3935.147368	70.406248
3994.569516	92.772980
4008.221295	129.312474
4008.225367	339.180076
4121.295435	388.681089
4121.295880	305.030931
4161.124066	159.548822
4234.392819	63.022733
4245.694052	54.497883
4270.820553	184.176539
4283.334302	720.656399
4320.435504	58.390737
4333.410889	485.888552
4334.423266	456.450696
4347.768639	112.606027
4416.359085	94.326954
4462.518158	955.050683
4462.522505	973.895951
4493.436616	81.536544
4554.516909	146.850652
4599.582845	1330.343109
4683.663795	626.357564
4700.206141	308.315281
4711.656570	76.522419
4727.676095	855.911228
4753.647035	190.783036
4781.698390	245.670368
4797.704745	854.271695
4798.721181	370.001010
4825.570396	278.497348
4866.153923	139.417063
4879.296990	147.538238
4962.696868	211.434200
5010.770877	146.692733
5055.695471	128.897936
5072.240547	145.385192
5078.757462	118.763925
5090.812176	308.600723
5091.822112	178.258870
5116.289588	134.578938
5224.135586	203.624902
5239.348820	53.265519
5259.898659	2452.364356
5286.902155	204.108124
5287.927712	509.525435
5304.151849	69.100039
5339.842486	663.936164
5417.015681	160.641668
5448.712681	111.997724
5466.953516	163.846394
5482.968826	194.022857
5504.031164	67.019478
5525.051262	635.639686
5540.585881	83.395056
5569.917233	92.075454
5594.074542	118.399108
5639.072956	516.574023
5683.403124	135.652328
5723.001587	91.923968
5741.138602	301.761441
5797.140741	924.950967
5818.701348	59.965978
5930.693423	286.996726
5946.689669	216.225145
5959.671500	95.734834
5973.433127	228.416054
5974.760179	212.897237
5990.250365	244.381239
6015.947343	55.382260
6114.726221	67.966304
6136.322379	758.923316
6151.219858	88.457097
6223.250133	159.221900
6239.400791	152.179839
6270.438084	120.424161
6293.018338	115.474612
6300.869160	225.923784
6314.557949	129.236050
6321.176777	91.815585
6328.550878	104.397074
6352.163106	75.358148
6504.533841	113.800981
6514.572146	780.636065
6515.564901	306.245340
6528.953997	160.857356
6615.321856	44.765952
6632.555980	75.360707
6676.673258	144.316893
6699.645019	203.471533
6792.689922	305.620315
7023.784114	265.178008
7135.090968	44.059052
7174.766492	77.528709
7184.893275	265.750781
7255.659725	116.443359
7320.460894	183.923772
7337.966876	632.852059
7353.967655	387.877806
7370.010711	1125.174371
7370.012407	382.787904
7388.007623	206.377515
7433.029655	111.656910
