11397.373	1
544.3120	0.814
586.3200	0.278
597.3033	0.227
601.3313	0.592
605.3126	0.290
658.3504	0.708
700.3632	0.220
843.4584	0.259
853.4125	0.823
885.4692	0.234
910.4311	0.880
1323.7046	0.593
1368.7581	0.718
1410.7646	0.600
1506.8158	2.987
1538.8546	1.331
1669.8679	1.141
1694.9498	1.628
1837.6386	0.650
1988.1306	1.133
2243.3171	1.065
2342.3826	0.742
2343.3851	0.574
2356.3961	3.148
2512.4950	2.715
3152.8303	0.847
3153.6659	0.756
3153.8328	0.293
3154.6684	2.181
3253.8476	0.497
3254.8501	0.363
3267.6932	0.757
3268.6957	0.306
3477.9780	0.312
3478.9805	0.818
3479.9830	0.298
3531.7763	1.314
3546.8081	0.372
3547.8106	0.959
3548.8131	0.518
3632.8428	1.613
3633.8453	0.683
3663.1040	2.126
3819.2372	1.372
3820.2397	0.628
3975.3121	2.098
4159.4331	1.776
4160.4356	1.262
4296.5063	0.613
4297.5089	1.559
4298.5113	1.580
4315.5345	2.001
4470.6521	0.396
4471.6547	0.754
4528.6318	0.500
4529.6344	0.527
4811.8345	0.928
4812.8370	2.702
4967.9300	0.692
4968.9325	1.274
4969.9350	0.660
5081.9836	1.244
5082.9861	0.506
5169.0586	1.780
5170.0611	0.702
5226.0490	2.808
5227.0515	1.350
5339.1286	0.437
5340.1311	0.357
5451.2553	1.594
5452.2578	1.443
5453.2603	1.222
6130.5226	2.420
6131.5251	2.790
6132.5276	2.051
10535.7644	0.758
10536.7669	1.153
10537.7694	0.563
