11415.373	1
544.3115	0.444
567.7680	0.245
597.3031	0.265
601.3317	0.482
605.3118	0.231
649.3627	0.229
658.3503	0.417
661.8512	0.227
818.0817	0.219
843.4467	0.300
853.4112	0.606
881.3260	0.219
910.4318	0.779
1368.7558	0.894
1506.8154	1.936
1538.8555	0.683
1669.8701	0.947
1694.9485	0.872
1826.7919	0.426
1988.1305	0.963
2243.3157	0.991
2356.3948	3.304
2512.4979	3.778
2513.5146	0.192
2627.4985	0.835
3151.8121	2.579
3152.8146	3.185
3253.8371	0.871
3254.8396	0.552
3477.9742	0.400
3478.9767	0.597
3531.7786	1.084
3532.7811	0.451
3547.7987	0.910
3548.8012	0.309
3631.8489	0.495
3632.8514	1.354
3633.8539	0.721
3663.1168	2.569
3819.2292	1.458
3820.2317	0.812
3974.3144	0.721
3975.3169	2.033
3976.3195	0.907
4159.4169	1.684
4160.4194	0.562
4296.4754	0.466
4297.4779	0.937
4298.4804	0.661
4314.5364	0.736
4315.5389	1.925
4316.5414	0.696
4471.6364	0.496
4472.6389	0.283
4684.7497	0.885
4685.7522	0.869
4812.8330	2.811
4813.8355	0.988
4968.9313	0.751
4969.9338	1.421
5082.0068	0.883
5083.0093	0.560
5168.0410	0.777
5169.0435	1.753
5170.0460	0.606
5225.0539	1.222
5226.0564	3.554
5227.0589	2.233
5338.1549	0.241
5339.1574	0.449
5451.2488	1.300
5452.2513	1.469
5453.2538	0.802
6129.5181	1.458
6130.5206	2.784
6131.5231	2.879
10535.8048	0.983
10536.8073	1.840
10537.8098	0.912
