11383.357	1
544.3139	0.104
597.3294	0.123
601.3326	0.119
620.3920	0.123
649.3793	0.101
657.3744	0.240
674.3915	0.127
694.4031	0.103
728.4337	0.114
730.4476	0.113
740.4387	0.137
749.4341	0.115
759.4511	0.112
764.4538	0.113
769.4332	0.494
773.4621	0.125
776.4668	0.115
820.4683	0.240
837.4892	0.209
850.4906	0.261
1210.6289	0.372
1368.7585	0.266
1484.9024	0.345
1506.8204	0.589
1619.9273	0.270
1694.9709	0.540
1987.1312	0.147
1988.1337	0.390
2198.2930	0.157
2199.2955	0.248
2340.3907	0.275
2341.3932	0.802
2477.4733	0.254
2498.4891	0.656
2577.0107	0.269
2578.0132	0.190
2612.5076	0.125
2613.5101	0.284
3138.8211	0.387
3139.8236	0.133
3153.6700	0.309
3154.6725	0.642
3804.2357	0.204
3805.2382	0.367
3806.2407	0.223
3960.3219	0.535
3961.3244	0.222
4074.4374	0.093
4075.4399	0.241
4144.4377	0.135
4145.4402	0.341
4265.5192	0.532
4266.5217	0.213
4283.5127	0.940
4284.5152	1.831
4295.5518	0.464
4296.5544	0.193
4300.5306	0.351
4301.5331	0.808
4434.0371	0.378
4435.0396	0.520
4436.0421	0.227
4797.8500	0.432
4798.8525	0.710
4799.8550	0.245
4902.5469	0.222
4903.5494	0.085
5211.0724	0.408
5212.0749	0.781
5712.3337	0.455
5713.3362	0.181
6114.5500	0.327
6115.5525	0.906
6116.5550	0.794
10522.0695	0.624
10523.0720	1.074
10524.0745	0.685
