15309	1
261.161925	444.348110
305.175476	783.178221
442.234130	897.002337
605.296997	264.939776
734.339721	374.228655
851.462829	223.415545
881.426390	78.191472
928.481628	134.563125
946.491503	268.434023
1018.170226	112.760155
1031.715881	79.308655
1059.332946	74.227398
1093.559923	716.298341
1138.566223	79.261040
1165.052672	71.346092
1223.623962	60.109293
1224.600573	222.495663
1236.645569	88.881719
1265.438780	118.317919
1278.112364	144.668883
1323.668566	331.182984
1333.806579	69.079622
1409.301085	107.227219
1455.318419	69.724402
1486.774645	75.036450
1557.780381	810.021604
1672.806872	597.436628
1702.253405	191.035765
1906.943109	170.013564
2016.940960	124.182616
2042.334112	197.379250
2061.593408	105.700372
2342.125266	237.377096
2398.141260	390.349707
2398.141613	380.156099
2481.866203	82.117173
2514.718827	106.742409
2529.181565	182.658922
2549.298291	228.568612
2643.266729	250.893726
2680.316118	203.297094
2851.374859	113.339492
2921.514693	196.155145
3056.542363	222.475383
3262.552973	194.868062
3308.705123	192.545248
3338.447071	474.735108
3362.715495	118.091594
3388.736897	136.048517
3405.573241	80.092319
3430.740897	136.975024
3448.690268	122.295015
3567.547506	200.581456
3604.746147	160.513526
3676.781786	286.313788
3707.734659	102.883306
3722.749483	128.808145
3805.829384	438.007796
3828.877144	282.786164
3952.719023	545.666099
4035.983650	111.418769
4167.855952	226.564331
4223.874991	679.480657
4230.514073	168.176860
4239.084720	506.707362
4241.084458	659.077601
4325.167066	157.092147
4360.934067	789.945582
4374.900467	87.339535
4640.304019	222.833953
4851.903996	185.366171
4877.216777	359.209274
4877.222863	307.200548
5059.625928	91.094455
5107.319543	685.933199
5108.326209	322.666922
5147.856660	263.646763
5223.648459	108.500855
5292.617217	101.278443
5499.818696	164.655863
5705.682068	244.377383
5995.025250	497.345486
5996.039331	197.212992
6052.469410	122.535417
6073.169911	349.390279
6153.281437	96.234240
6173.465871	137.892507
6381.906795	231.382391
6434.082033	118.341606
6450.166750	140.558594
6504.225601	120.163111
6549.653315	185.875851
6643.396222	150.553338
6746.835754	122.557788
7336.771803	108.335788
7587.565364	216.019879
7596.831311	120.910354
7610.874969	251.885956
7610.875500	191.449853
7638.855869	294.422918
7640.868490	278.241991
7656.908170	578.937759
7657.897777	307.172640
7696.170328	194.390256
7725.899035	245.715327
7929.350139	127.952275
8105.828575	143.528766
8204.049944	96.642921
8338.715317	296.112668
8679.368366	229.781745
8745.540412	328.078239
8977.045252	215.944616
9014.373709	134.279152
9100.862337	128.779050
9188.435848	142.753139
9463.659038	159.146585
9650.976797	125.353966
9841.013871	97.421516
10213.355240	183.340673
10995.406180	131.727288
11212.567362	185.472304
12436.617788	559.339322
13212.482954	200.805286
13281.407797	178.939649
13912.589142	316.627561
14007.514277	184.291456
14351.957983	332.671110
14374.013014	126.138291
14450.873072	164.016460
14916.604222	93.191914
15268.723785	156.546523
