11397.373	1
544.3124	0.299
601.3319	0.200
605.3141	0.198
658.3517	0.317
738.4272	0.182
758.4435	0.180
1322.7073	0.451
1368.7557	0.537
1410.7676	0.342
1506.8198	1.466
1538.8614	0.562
1669.8802	0.582
1694.9551	0.861
1716.3774	0.298
1988.1283	0.737
2243.3178	0.526
2327.3597	0.280
2328.3622	0.635
2356.4011	1.673
2391.4163	0.237
2392.4188	0.249
2484.4694	0.678
2511.4988	0.471
2512.5056	2.410
3153.6551	1.322
3253.8901	0.595
3530.7773	0.279
3531.7798	0.546
3532.7823	0.692
3546.8024	0.517
3547.8049	0.456
3631.8538	0.782
3632.8563	0.693
3633.8588	0.404
3819.2568	1.034
3946.3274	0.352
3975.3483	1.244
4087.3470	0.442
4088.3495	0.835
4159.4645	1.028
4269.5211	0.416
4270.5236	0.711
4315.5358	1.304
4684.7769	0.517
4685.7794	0.229
4812.8679	1.866
5081.0083	0.416
5082.0108	0.846
5083.0133	0.315
5168.1530	0.404
5169.1555	1.008
5195.9689	0.378
5196.9714	0.604
5197.9739	0.483
5226.0158	1.961
